title,label_score
Valencia Tunjuk Celades Pelatih Baru,0
Jawaban Kim Chaewon IZ*ONE Via Ask FM Jadi Sorotan Gara-Gara Berisi Hinaan,1
"Ada Kabut Asap, Kemenhub Sebut Bandara di Kalimantan dan Sumatera Tetap Beroperasi",0
Hasil Lengkap dan Klasemen Grup G Kualifikasi Piala Asia U-16 2020,0
"Ada Diskon Hingga Rp 20 Juta untuk Mitsubishi Pajero Sport, Siapa Berminat?",1
"Samsung Perbarui Keamanan Galaxy A80, S8 Series, dan Galaxy A5",0
"Sudah Dianggap Anak Sendiri, Betrand Peto Tunjukkan Sikap Manjanya pada Sarwendah",1
"Makanan Pedas Bisa Meningkatkan Nafsu Makan, Benarkah?",1
WNA Asal Amerika Ditemukan tak Bernyawa di Dalam Mobil,0
DPR Bentuk Pansus Pemindahan Ibu Kota,0
"Burevestnik, Rudal Nuklir Baru Rusia Anti Tembak",0
"Suzy Posting Ekspresi Serius di 'Vagabond', Malah Ditanya Soal Resep",1
Tutorial Membuat Bilasan Teh untuk Menguatkan Akar dan Batang Rambut,0
Ucapan Belasungkawa Wafatnya Habibie Warnai Jagat Twitter,0
"Ilmuwan Mendeteksi 100 Sinyal dari Luar Angkasa, Tanda Alien?",1
KPK Sebut Transaksi Kasus Mafia Migas Banyak Dilakukan di Luar Negeri,0
"DPR dan Pemerintah Sepakat, Revisi UU KPK Disahkan Malam Ini",0
"Sinopsis Sinetron 'CINTA SUCI' Episode 295 Tayang Senin, 1 April 2019",0
"Posisi Kalapas Sukamiskin Kembali Diganti, Mengapa?",1
Mengenang 3 Karya Chrisye di Ulang Tahun ke-70 ,1
"Peluncuran Trailer 'GUNDALA', Abimana Arasatya Ungkap Satu Fakta Unik",1
"Bukan Band Rock, Maliq & D'Essentials Sempat Merasa Asing Tampil di Soundrenaline",0
"Sebut Pemilihan Capim KPK Cacat Yuridis, Ini Saran Samad ke DPR",1
"Siap Terbang ke Indonesia, NCT Dream Pamer Gaya Kasual di Bandara",1
"Sengketa Lahan di Kebumen, Aparat TNI Gebuk Petani Hingga Terluka",0
Pagi Ini Jarak Pandang di Riau Hanya 1 Kilometer,0
Mitsubishi Pajero Sport dan Triton Temani Perjalanan Mendaki Semeru,0
"Meski Tak Ada Kerusakan Pascagempa, Dirjen Udara Minta Operator Penerbangan Tetap Waspada",1
"Spider-Man Dikonfirmasi Kembali ke MCU, Marvel dan Sony Sepakat Perbarui Kontrak",1
"Tampil  di Harmonia: Classic Story, Pesona Sheila On 7 Tak Memudar",0
"Pemain-Pemain Tercepat di Serie A Versi FIFA 20, Siapa Saja?",1
Anies Minta Kepala Sekolah Cek Keberadaan Siswa Usai Ricuh Demo di DPR,0
Marinir Evakuasi Ratusan Mahasiswa Yang Terjebak Bentrokan Demo Di DPR,0
"Curahkan Isi Hati, Marshanda Tulis Puisi Indah Tentang Cinta",1
Wagub Uu Minta Masjid Bantu Sosialisasikan Program Pemprov Jabar,0
"2 Mahasiswa Kendari Tewas Saat Demo, Jokowi Perintahkan Investigasi",0
"Kecelakaan Innova vs Bus Mira: 3 Tewas, 1 Selamat, Sempat Buat Video, Bicara Soal Pura-pura Menabrak",1
"Marcell Darwin Kini Pacaran dengan Fasty Nabila, Mantan Kekasih Jovial da Lopez, Intip Foto-fotonya",1
"Tunggakan Pajak Mobil Mewah di Jakarta Capai Rp48,6 Miliar ",0
"Bobol Brankas, Sopir Taksi di Bandara Sultan Hasanuddin Ditangkap Polisi",0
"7 Artis Indonesia Ini Rayakan Waisak, Siapa Saja?",1
Manajer Jamin Fabio Quartararo Dapat Motor Terbaik Yamaha Musim Depan,1
KPK Kembali Panggil Mantan Gubernur Jabar Ahmad Heryawan,0
Miley Cyrus Diduga Sindir Mantan Gara-Gara Posting Foto Bareng Anjing,1
"Ikut Penjaringan PDIP, Sekda Tangsel Siap 'Hadapi' Benyamin Davnie",0
DPR Tetapkan Pansus Pengkajian Pemindahan Ibu Kota Hari Ini,0
"Link Live Streaming Vidio.com Badak Lampung vs Kalteng Putra Liga 1 2019, Tonton di HP",0
Kawasaki Kembali Goda Konsumen dengan Produk Baru Misteriusnya,1
Suara Orang Tua Atlet Bulutangkis Jebolan Audisi,0
"Temani Shakira, Denada Gelontorkan Setengah Miliar untuk Tempat Tinggal di Singapura",1
Tamara Bleszynski Ucapkan Terima Kasih Pada Mahasiswa Lewat Unggahan Foto Ini,1
Ban Pecah Diduga Penyebab Kecelakaan Maut di Tol Jagorawi,0
Lima Warga Tewas Usai Pesta Miras di Pinggiran Bengawan Solo,0
Lee Seung Gi Jalani Adegan Berbahaya di Drama Vagabond,1
Konstruksi Terowongan Dapat Menunjang Pengembangan Kawasan Pariwisata,0
"Perluasan Ganjil Genap, Banyak Pelanggar di Jalan Gunung Sahari",0
Imam Besar Masjid Istiqlal Pimpin Salat Jenazah BJ Habibie,1
Peserta BPJS Kesehatan Diperkirakan Banyak yang Pindah ke Kelas Lebih Rendah,0
Susunan Pemain Paris Saint-Germain vs Real Madrid: Debut Hazard,0
Hilangnya Independensi PB PMII,0
"Gara-gara Membegal, Rencana Nikah Berantakan, Calon Istri Tak Sekali Pun Menjenguknya",1
"Penderitaan Prilly Latuconsina, Bermata Bengkak di Danur 3 Sunyaruri",0
"Genap 45 Tahun, Intip Kejutan Manis Yang Didapat Victoria Beckham di Ulang Tahunnya",1
"Demo Rusuh di Wamena, Massa Diduga Mahasiswa yang Kembali ke Papua",0
Istana Bantah Jokowi Tak Peka Pada Korban Kabut Asap Usai 'Mejeng' Bareng Jan Ethes,1
"Tawarkan Ponsel Lipat yang Out of The Box, Perusahaan Ini Tantang Samsung dan Huawei",1
Kivlan Zen Didakwa Kuasai 4 Senjata Api dan 117 Peluru Tajam Ilegal,0
"Dukung Penuh Atta Halilintar, Sunan Kalijaga Ngaku Lagi Pansos",1
10 Pemain Tercepat di Liga Inggris Versi FIFA 20,1
"Ini Rangkaian Acara Pada Pelantikan Anggota DPR, DPD, dan MPR",1
"Seminggu Perluasan Kawasan Ganjil Genap, 8.014 Kendaraan Ditilang",0
"Vakum Gara-Gara Skandal Judi, Cha Tae Hyun Diincar Jadi Pemeran Utama Drama OCN",1
"Tips Mencuci Knit Sneakers, Cari Deterjen yang Lembut",1
Peneliti Singapura Ungkap Fakta Mengejutkan soal Tsunami Aceh,1
"Imam Nahrawi, PB PMII, dan Inkonsistensi",0
"Harga Batu Bara Acuan September 65,79 Dolar AS per Ton",0
"Kerja Keras Saja Tidak Cukup, Ini Amalan Agar Cepat Kaya",1
"Punya Sakit Jantung, Habibie Tetap Beraktivitas Tinggi",0
Yu Hyun-Koo Ingin Pensiun di Semen Padang,0
"Jadwal Matchday 1 Kualifikasi Grup Liga Europa, Kamis-Jumat (19-20/9/2019)",0
"Tagih Janji Jokowi, Petani Hutan Lamongan Ancam Demo Istana Negara",0
Live Streaming Shopee Liga 1 2019 PSM Vs PSIS di Indosiar,0
4 Hal yang Mesti Dipahami untuk Investasi Emas Digital,1
"Sinopsis Drama STILL 17 Episode 10, Ketakutan Yang Se Jong",0
Perhatikan 4 Hal Ini Sebelum Memilih BBM,1
Siswa dan Guru SMK di Ciamis Deklarasi Kawasan Tanpa Rokok,0
"Belum Diparaf Jokowi, UU KPK Sudah Digugat Mahasiswa ke MK",0
"Viral Polisi Ditabrak Mobil saat Hendak Beri Tilang, Ini Komentar Netizen",1
Ini Alasan Mahfud MD Sebut KPK Tidak Bisa Serahkan Mandat ke Presiden,1
"Diajak PDI-P, PPP Belum Tentukan Arah Koalisi dalam Pilkada Depok",0
Antam Buka Lowongan Kerja untuk Fresh Graduate Simak Persyaratannya,1
Klasemen Liga Inggris: Persaingan Sengit di Papan Atas,1
"Pertama Kali Bintangi Iklan Dengan Suami, Syahrini: Keistimewaan Tersendiri",0
Perampok Minimarket Bersenjata Sangkur dan Pistol Resahkan Warga Cirebon,1
Mal Pelayanan Publik Bandung Bakal Dibangun di Pasar Kosambi,0
"Akses di Belakang DPR ke Palmerah Disekat Beton, Pemotor Terjebak",0
Puluhan Meteran Air PDAM Karanganyar Dibobol Maling,0
"Air PDAM Mampet 4 Hari, Risma: Kalau Nggak Gitu Telkom Bisa Blackout",0
"Tampil Seksi Shandy Aulia Dibully, Ini Dampaknya jika Ibu Hamil Stres",1
"Selain 6,9 Detik, Berikut 3 Film Biopik Atlet Indonesia",1
"Habis 2 Miliar, Krisdayanti 'Ibu DPR' Berkebaya Merah Cetar Ala Kartini Jelang Pelantikan",1
Pratikno: Lokasi Pemakaman BJ Habibie Sudah Disiapkan,1
"Link Streaming PSM Makassar Vs Tira Persikabo, Live di Indosiar",0
"Ada Demo di Gejayan Sleman, Polisi Berlakukan Sistem Buka Tutup",0
Kim Min Kyu 'Produce X 101' Digaet Jadi Model Merek Pakaian Ternama Usai Gagal Debut Bareng X1,1
Bianca Andreescu Kepincut Pesona Rapper Ganteng,1
"Hadiri Sidang Perdana Kepemilikan Senjata Api, Kivlan Zen Pakai Kursi Roda",1
"Kemenhub Akan Belanjakan Anggaran Rp43,11 Triliun pada 2020",0
"Yuk, Jemput Impian Kamu Bareng Julian Jacob!",1
"Ucapkan Sumpah Jabatan, DPR Periode 2019-2024 Telah Dilantik",0
"Perempuan di Foto Syur Bukan ASN Pemprov Jabar, BKD Serahkan Kasus ke Polisi",1
"Suku Bunga BI Turun, Pasar Obligasi Kian Menarik",0
"Seorang Wanita Tewas Terlindas Truk di Bekasi, Sopir Dicari Polisi",0
Prabowo: Habibie Orang Tua Saya dan Guru Bangsa,0
"Pengacara: Kivlan Zen Siap Sekali Jalani Sidang, Ini yang Ditunggu-tunggu",1
Pimpinan Baru KPK di Mata ICW,0
"Gempa Magnitudo 4,4 Guncang Sulawesi Utara",0
"FIMELA FEST 2019: Self Love, Pahami Dirimu dan Temukan Bahagiamu",0
"BTS Dan Monsta X Akan Hadiri Acara Yang Sama Di Amerika, Penggemar Bangga K-Pop Makin Dikenal",1
"JICOMFEST 2019 Day 1 Berakhir Pecah, Para Komika Sukses Bikin Penonton Kompak Ngakak",0
      Ketika Teroris Serang Kilang Minyak Saudi Aramco Pakai Drone,1
Penampilan Berhijab Irish Bella Saat Nonton Bareng Ammar Zoni Sukses Curi Perhatian,1
"Jadwal MotoGP Spanyol 2019 Sirkuit Aragon, Live Trans 7, Tantangan Trek Lurus Bagi Quartararo",0
Upaya Banding Ratna Sarumpaet Ditolak,0
"Investor OKI: Urus Izin di Daerah Sulit, Bupati Seperti Raja",0
"BI Catat Rupiah Menguat 2,3% Sepanjang Tahun 2019",0
5 Hal Penting yang Harus Diingat Pemilik Kulit Sensitif,1
PBNU Angkat Bicara Soal Kebakaran Hutan dan Lahan yang Tak Kunjung Padam,1
"Sepanjang Agustus, Israel Tahan 470 Warga Palestina",0
Gracia Indri Tak Ikuti Kata Teman demi Cantik Maksimal,1
"Sinopsis Drama THE LAST EMPRESS Episode 3, Langkah Menutupi Kebenaran",0
"Meski Disiram Air, Api yang Keluar dari Tanah di Ponorogo Tak Padam",0
"Hadiri Super K-Pop Festival 2019, Donghae Dan Eunhyuk Super Junior Sapa Hangat Penggemar Indonesia",1
"Jalani Sidang Narkoba, Jefri Nichol Tersenyum Saat Tiba di Pengadilan",0
Istana Sebut TNI Dan Polri Jaga Keamaan Di Wamena Usai Kerusuhan,0
"Atta Halilintar Bakal Ajukan Laporan Baru Untuk Bebby Fey, Soal Apa?",1
Penurunan Suku Bunga Bakal Mendorong Investasi,0
"Tips Belanja Online Sissy Priscillia, Teliti Sebelum Membeli",1
100 Orang Lebih Jadi Tersangka Kebakaran Hutan Sumatera dan Kalimantan,0
Target Membangun 10 Pabrik Gula Tercapai,1
"Kalahkan Argentina, Spanyol Juara Piala Dunia Basket FIBA 2019",0
"Maia Estianty Tulis Kata Pamer, Sandra Dewi Ikut Berikan Komentar",0
"Jadwal Kualifikasi Euro 2020 Malam Ini, 3 Tim Unggulan Main",0
VIDEO: Kebakaran Gudang Alat-alat Pernikahan,1
Korban Selamat Kecelakaan Innova vs Bus Mira di Nganjuk Mendekam di Penjara Terkait Kasus Narkoba,1
Uang Bukan Sumber Kebahagiaan Warren Buffett,1
"Diberitakan Gugat Cerai Ahmad Dhani, Mulan Jameela Beri Klarifikasi",1
"Jangan Dibuang, Kulit Jeruk Bisa Digunakan Mengusir Semut",0
"Tanpa Kejujuran di Awal Hubungan, Mencapai Pernikahan Makin Sulit Dilakukan",0
Ada Chrisye di Google Doodle Hari Ini,0
"Terlalu Besar, Nia Ramadhani Pernah Tersesat di Rumah Sendiri",0
Pesta Salju Buatan di Gangnam untuk Ulang Tahun Jimin BTS Tuai Pro Kontra,1
"Sumsel Dikepung Asap, Gubernur Pergi Kunker ke Malaysia",0
"Semakin Mendunia, BTS Ditunjuk Jadi Model Global Brand Fashion Ternama",1
Ini Dugaan Penyebab Ledakan di Gudang Bahan Peledak Mako Brimob Jateng,1
"Jika AS Ingin Gelar Perundingan Pelucutan Senjata Nuklir, Ini yang Diminta Korea Utara",1
"Luna Maya Diminta Sang 'Calon Mertua' Tak Cemburu Saat Disuapi Faisal Nasimuddin, Fans Girang",1
"Baru Diluncurkan, Masduit Tawarkan Beli Emas Mulai 0,1 Gram",0
Ini Pengakuan Kim Kardashian Mengenai Psalm West,1
"Keponakan Habibie: Semua Keluarga Sudah Berkumpul di Ruang ICU, Mohon Doa",1
"Gempa M5,1 Guncang Labuha Maluku Utara, Tidak Berpotensi Tsunami",0
Warga Medan Labuhan Tertimpa Pohon di Jalan Imam Bonjol,0
"7 Kisah Pasien Ditandu Menuju Puskesmas, Disebut ""Ambulans Desa"" hingga Selamatkan Ibu Melahirkan",1
Monyet Berkeliaran di Kawasan PIK Jadi Hiburan Baru Warga,0
"Perdana Coba Milk Tea, Reaksi Kakek Pedagang Keliling Mendadak Viral",1
"Fakta Unik Nicky Astria, Sempat Dimusuhi Anak-Anak Rieta Amilia",0
"Utang Luar Negeri Naik Jadi Rp 5.534 Triliun, BI: Terkendali",0
Hiu Paus yang Terjebak di Kanal Intake PLTU Paiton Berhasil Dievakuasi,0
Kulit Belang dan Dandanan Aneh Aishwarya Rai di Catwalk Paris Fashion Week Banjir Komentar Negatif,1
"Senin Ini, KPK Panggil Melchias Marcus Mekeng Sebagai Saksi",0
"Anjlok Tujuh Undakan, Peringkat Indonesia di Bawah Malaysia",0
Personil Spice Girl Akhirnya Buka Suara Soal Tudingan Hubungan Sesama Jenis,1
"1 Terduga Teroris Bekasi Berasal dari Cianjur, Warga Kaget",0
Ruang Lanjutan Bank Indonesia Longgarkan Suku Bunga,0
Kelompok Profesional Malaysia Mau Gugat RI Soal Kabut Asap,0
"Tampilkan Musisi yang Lagi Viral, Smartfren #WOWConcert Usung Kolaborasi Lintas Genre",0
"Sisi Lain Habibie, Koleksi Banyak Mobil Klasik",0
"Puntung Rokok Mengakibatkan Perahu Milik Arifudin Hangus Terbakar, Kerugian Mencapai Rp 600 Juta",0
Kesaksian Petugas BPDB yang Bertemu Beruang Buas Saat Jalankan Tugas Padamkan Kebakaran Hutan,1
"Gempa Tuban 6 SR, Terasa di Yogyakarta hingga Denpasar",0
"Aksi Polisi Nemplok di Mobil, Munculkan Keprihatinan dari Perspektif Keselamatan di Jalan Raya",0
Anugerah Syariah Republika (ASR) akan Kembali Digelar,0
Doa untuk BJ Habibie yang Dibacakan Menteri Agama,1
Pakar Ungkap Analisis Mengejutkan Soal Ekspresi Bebby Fey Saat Ibunda Serangan Jantung,1
"Amerika Serikat Vs Prancis, Siapa Jadi Pemenang?",1
Gojek Xcelerate Berambisi Dorong Pengembangan Startup Indonesia,0
"Bacaan Niat Puasa Asyura, Dilaksanakan Hari ini Selasa 10 September 2019",1
Bikin Sendiri Masker Alami yang Mencerahkan Wajah,0
Menteri Jepang Usulkan Air Radioaktif Dibuang ke Laut,0
"VIDEO: Hari Terakhir Operasi Patuh Jaya, Ratusan Motor Kena Tilang",1
"Gejolak Kabut Asap, Ini Prediksi Dinamika Atmosfer Indonesia",1
"Pengakuan Demonstran di Depan KPK, Tak Tahu Siapa Pimpinan KPK dan Akui Ada Bagi-bagi Uang",0
"Besok, Pemprov DKI Jakarta Umumkan Tanggal Balapan Formula E",0
"Jelang Berakhirnya Operasional Haji, PPIH Arab Saudi Gelar Evaluasi Menyeluruh",0
"Toyota Land Cruiser Era 80 Masih Dijual di Afrika, Harganya Wah",1
Melangitkan Harapan Lewat Lampion di Mooncake Festival,1
'Begpacker': Fenomena Bule Peminta Uang di Indonesia dan Kawasan Asia Lainnya,1
"Dua Temuan Mayat Gegerkan Warga Langkat, Kata Pak Polisi Masih Terkait",1
BPPT Beberkan Kendala Bikin Hujan Buatan: Tertahan Kabut Asap,0
Ririn Ekawati Ungkap Alasan Lebih Suka Liburan Sendiri Tanpa Ajak Anak-Anak,1
Pelaku Pemerkosaan di Bondowoso Tertangkap Setelah 7 Bulan Buron,0
"Tak Ingin Masalah Berlarut, Ganjar Pranowo Siap Jadi Mediator KPAI dan Djarum",0
Eksepsi Bassist Boomerang Hubert Henry dalam Kasus Ganja Ditolak Hakim,0
"Final AOV Star League Digelar Besok, Penonton Bisa Dapat Hadiah",0
"Cukai Naik 23%, Kemenkeu Gandeng Polisi Awasi Rokok Ilegal",0
PM Kanada Minta Maaf Pernah Make-up Wajah Warna Coklat,0
"Resep Cilok Anti-alot, Mengunyah Tak Lagi Susah",1
"Rumahnya Dikabarkan Berhantu, Begini Jawaban Uya Kuya",1
7 Pasangan Dalam Drama Ini Punya Hubungan Paling Sehat!,1
"Syahrini & Reino Barack: Cium Pipi Saat Bukber, Jadi Gendut dan Digendong Manja",0
"Nggak Pernah Datang ke Sidang PBB, JK : Semoga Nanti Pak Jokowi Berani Datang",1
"Bahaya, Trotoar di Tengah Jalan Kalimalang Dikeluhkan Pengendara",1
"Soal Blackout, PLN: Tunggu Hasil Investigasi Bareskrim",0
PB Djarum Jelaskan Alasan Hentikan Audisi Umum Beasiswa Bulu Tangkis,0
"Setiap Adzan Berkumandang, Roger Danuarta Langsung Bergegas ke Masjid",0
4 Bulan Lagi Polrestabes Surabaya Punya Tempat Parkir Bertingkat,0
Politisi Gerindra: Apabila Polisi Terbukti Tembak Mahasiswa di Kendari Maka Harus Dipecat,1
"Biar Tak Mudah Sakit, 5 Makanan Sehat Ini Wajib Dikonsumsi 1 Kali Seminggu Girls!",1
Terungkap Motif Diedarkannya Video Mesum Pasangan Selingkuh di Sumedang,1
Ingin Rambut Terlihat Prima Saat Bangun Tidur? Ini rahasianya,1
"Liga Champions, Inter vs Slavia Praha Jadi Ajang Debut Kostum Ketiga Inter Milan, Dedikasi Pirelli",1
"Kecelakaan Kembali Terjadi di Tol Cipularang, Wanita Indigo Ungkap Sosok Botak yang Suka Usil",1
Foundation dengan Coverage Terbaik Tak Membuat Kulit Wajah Seperti Topeng,0
"Revisi Tatib Baru DPRD DKI, Bakal Mengikat Pejabat Pemda",0
"Terkait DM ke Cewek Lain, Vicky Prasetyo Anggap Anggia Chan Hanya Ngambek",0
Tips Mengatur Keuangan Bagi PNS,1
"Kepribadian Ungkap Cara Menghabiskan Uang, Begini Jika Kamu Ekstrovert",1
Kewenangan SP3 KPK Terkait Batas Waktu Penanganan Dipertanyakan,0
Penyanyi Dangdut Era 70-an Ida Laila Meninggal Dunia,0
Persipura Berkandang di Sidoarjo pada Putaran Kedua Liga 1 2019,0
"Anggota DPRD Ramai-ramai Gadaikan SK, Ada yang Pinjam Hingga Ratusan Juta, Sudah Lumrah Dilakukan",1
"Bisa Dimakan, Ini Manfaat Kulit Putih pada Semangka!",1
"Tiga Tahun, Populasi Toyota Calya Mendekati 215.000 Unit",0
"Heboh Kabar Video Masturbasi Atlet DW, Begini Komentar Mikha Tambayong",1
"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",1
Tae Yeon Girls' Generation Isyaratkan Bakal Tinggalkan SM Entertainment?,1
"Agus Cs Serahkan Mandat, Jokowi Disarankan Tunjuk Plt Pimpinan KPK ",0
"Sah, Bekas Tambang Ombilin Sawahlunto Jadi Situs Warisan Dunia",0
"Ungkap Kekaguman Pada BTS, Mamamoo Jadi Perbincangan Di Media Sosial",0
Pemkab Supiori Papua Minta Mahasiswa Fokus Saja Selesaikan Kuliah,0
4 Outfit Sweater dengan Hijab ala Tantri Namirah agar Kamu Tampak Kece!,1
'99 Nama Cinta' Bukan Film Religi Meski Mengambil Latar Kehidupan Pesantren,0
"Makin Dewasa, Kenapa Perempuan Makin Mudah Cemas?",1
Menteri Susi: Ikan Sangat penting Buat Tingkatkan Kualitas SDM Indonesia,1
Nagita Slavina Jadi Target Shireen Dan Zaskia Sungkar Grebek Lemari Artis,0
"Video Porno di Sumedang Disebar Pemeran Pria, Apa Motifnya?",1
Fimela Fest 2019: Kate Middleton Ternyata Pernah Jadi Korban Beauty Bullying Ketika Remaja,0
Aktor Ternama Korea Ini Akui Bersusah Payah Melunasi Hutangnya,1
"Sudah Berdamai, Elza Syarief Minta Melaney Ricardo Jadi Ikon Kosmetik Impornya",1
"Warisan Soeharto, Ini Mobil Dinas BJ Habibie Saat Jadi Presiden",1
" Ada Demo di Depan DPR, Arus Lalu Lintas Macet Parah   ",0
"4 Pasangan Zodiak yang Sering Bertengkar Jika Disatukan, Taurus dan Sagitarius Bertolak Belakang",1
Heboh! Syahrini dan Luna Maya Sepanggung Bareng di Shopee Ramadan TV Show,1
Pengacara Korban Pertanyakan Boeing Tetap Terbangkan 737 MAX,0
Sony Subrata Dukung Pemerintah Tegas terhadap Penyedia Medsos,0
Hamka Hamzah Kutuk Pelemparan Batu Bus Persib dan Dorong Pelaku Dicari,0
Koin Emas Islam Terlangka di Dunia Bertuliskan Syahadat Dijual Rp27 Miliar,0
Trik Ringan Jaga Kecerahaan Warna Cat Mobil,1
Wapres JK: Kita Kehilangan Putra Terbaik Bangsa,0
Kekayaan Barbie Kumalasari Kerap Diragukan: Biarin Mengurangi Pajak Saya Kan?,1
Desa-Desa 'Laskar Pelangi' Kini Tersambung Wifi Gratis ,0
"Lewat MRUF ENVOY, Mien Uno Konsisten Dampingi Generasi Muda Bangun Usaha",0
"Dukung Demo Mahasiswa, Masyarakat Sumbang Dana Hingga Ratusan Juta",1
"Menteri Jokowi 55% Profesional, Ini Kandidatnya?",1
"Liverpool Dominan, namun Persaingan di Papan Menengah ke Atas Memanas",0
Persija Jakarta Siap Pecat Julio Banuelos Jika Kalah dari PSIS,0
"Diresmikan Jokowi Oktober, Tol Kayuagung-Palembang Masih Gratis",0
"Wiranto: Papua dan Papua Barat Bagian NKRI, Tak Bisa Diganggu Gugat",0
"Revisi UU KPK, UII Siapkan Mosi Tidak Percaya pada Jokowi",0
"Sampah Mengancam, Pengelola Pelabuhan KCN Marunda Ikut Terlibat Bersihkan Laut",0
Ramalan Zodiak Cinta Rabu 11 September 2019: Virgo Tahan Diri agar Tidak Cemburu Berlebihan,1
Jokowi: Saya Paksa BUMN Terima 1.000 Masyarakat Papua,1
"Nasib R80, Pesawat Rancangan Habibie yang Belum Sempat Mengudara",1
Bianca Andreescu Dibekap Cedera Usai Juara AS Terbuka 2019,0
"Umi Kalsum Bagikan Foto Keluarga, Sosok Ayu Ting Ting Tanpa Suami Jadi Omongan",1
"Diburu Pasien Luar Negeri, Pengobatan Alternatif Bude Ningsih Mendadak Viral",0
"Perangi Pencucian Uang, PPATK Siapkan Rp 22 Miliar untuk Pelatihan",0
Prabowo Ucapkan Belasungkawa Wafatnya BJ Habibie,1
"'Kode' Keras Ketua Hipmi Ingin Jadi Menteri, Jokowi: Saya Nangkap",1
"Jumpa Juventus, Pelatih Fiorentina , Tuai Hasil Manis",0
"Fakta Jokowi Bertemu Tokoh Papua: Peran Kepala BIN Budi Gunawan, Eks Timses Jadi Ketua Rombongan",1
Tiga Setia Gara Minta Nikita Mirzani Klarifikasi 2 Hal Ini soal Kasusnya,1
Bea Cukai Juanda Musnahkan Air Soft Gun dan Barang Ilegal Lainnya,0
"Viral di Medsos, Video Klip Pesona Indonesia Versi Netizen, Dijamin Auto-Ngakak!",1
"Mendagri: BJ Habibie Sosok Teknokrat Kelas Dunia, Indonesia Kehilangan",1
5 Cara Menghilangkan Bau Mulut yang Berasal dari Dalam Perut,1
"Persib Seri: Ezechiel Gagal Penalti, Bobotoh Teriak 'Eze Out'",0
Fadel Mohammad Dorong Bupati Gorontalo Terus Bekerja,0
Jaksa Ungkap Duit Ratusan Juta Habil Marati ke Kivlan Zen cs,0
Wall Street Menguat Menanti Penurunan Suku Bunga The Fed,0
"Anies Batalkan Lelang ERP, Anggaran Rp 40,9 Miliar Dicoret dari APBD 2019",1
"Pria Terluka Sayat Ditemukan Bersimbah di Jatinegara, Diduga Coba Bunuh Diri",0
Sutradara Jon Watts Bakal Kembali Arahkan Film 'Spider-Man 3' di MCU,0
"MPR: Menghidupkan GBHN itu Suara Rakyat, bukan Kami",1
Wagub Jabar: Jadikan Olahraga sebagai Kebutuhan Hidup,0
Kota Bikini Bottom Disebut sebagai Tempat Uji Coba Nuklir,0
Menteri Yasonna Jelaskan Konsep Dewan Pengawas KPK,0
"Bisnis Kopi, Lucinta Luna Kebanjiran Tawaran hingga Luar Negeri",1
Kiat Mengisi Hidup bak Botol Kosong ala Tung Desem,1
Indonesia Masuk Top 20 Negara Terbaik untuk Investasi,0
Wapres Kalla Jenguk Habibie 5 Menit ,0
"Asap Masuk Negeri Jiran, Malaysia Tawarkan Pemadaman Karhutla",0
"Iuran Naik, Dirut BPJS: Sama dengan Biaya Parkir per Jam",0
"3 Hari Setelah Berhenti Merokok, Indera Penciuman Bisa Meningkat",1
Persib Bandung Terus Godok Tim Putri,0
Video Syur Siswi SMA di Sumsel Ternyata Disebar Pacar Korban,1
Risma Cerita Pentingnya Pemasangan Saluran Pembuangan Air,0
Maia Estianty Ungkap Luna Maya Diam-Diam Tengah Siapkan Pernikahan!,1
"Cedera Pulih, Timnas Indonesia Bisa Mainkan Osas Saha Saat Hadapi Thailand",0
"Demi Dukung Kontestan KDI 2019, Ayu Ting Ting Rela Kirim 100 SMS",1
Gubernur Sumsel Tuding Malaysia Turut Sumbang Kabut Asap,0
Adegan Ciuman Ji Chang Wook di Episode Perdana 'Melting Me Softly' Banjir Respon Syok,1
" Ultah Ke-39, Masa Lalu Soimah Cuma Pengasap Ikan Pindang Terkuak Bikin Rekan Artis Salut",1
Ketua MA: Habibie Selalu Aktif demi Keutuhan Bangsa,1
Sekolah Jepang Pandan College Kembali Buka Beasiswa Bagi Pelajar SD di Indonesia,1
Barbie Kumalasari Ditertawakan Gara-Gara Pembelaan Deddy Corbuzier Soal ke Amerika 8 Jam,1
Melihat Keanehan Trotoar Kalimalang yang Berada di Tengah Jalan,0
Imunitas KPK Versus Impunitas Koruptor,0
KPK Periksa Dua Orang Saksi Terkait Kasus Dugaan Korupsi Eks Menpora,0
Korban Demo Mahasiswa Ricuh Faisal Amir Titipkan Pesan Untuk Pemerintahan Jokowi,1
Billy Syahputra Anggap Angela Lee Hanya Teman,1
Karakter Ikonik Ini Bakal Kembali di 'Black Widow',1
BI Kenalkan Standarisasi QR di Kalimantan Selatan,0
Aktivis Perempuan Nilai RUU PKS Tersandera oleh RUU KUHP,0
Rupiah Dibuka Balik Menyusut Usai Sempat Tinggalkan Rp14.000/USD,0
"Ayu Ting Ting Dukung Demo Mahasiswa Tanpa Anarki, Himbau Yang Tak Paham Nggak Perlu Ikut-Ikutan",1
Jalan Tol Terbanggi Besar - Kayu Agung Diresmikan Oktober,0
Seorang Tentara Rusia Tembak Mati 8 Rekannya di Pangkalan Militer,0
"Bos Nissan Jepang, Hiroto Saikawa Minta Secepatnya Diganti Setelah Ketahuan Terima Uang Ilegal",0
