title,label_score
"Foto Prewed Jessica Iskandar - Richard Kyle, Mandi Bola Pakai Baju Warna-Warni",0
Anies: Masyarakat Betawi di Luar Harus Jadi Tamu Memesona...,0
Jokowi Akan Bertemu Tokoh Papua di Istana Hari Ini,0
Menkumham Rapat dengan DPR terkait Surat Presiden soal Revisi UU KPK,0
"Jl Gatsu Dekat DPR Ditutup, Kendaraan Dialihkan ke Jl Gerbang Pemuda",0
Petugas Dishub Laporkan Aksi Pemukulan Driver Ojol di Senen ke Polisi,0
Terungkap! Nikita Mirzani Tak Berani Berseteru dengan Sosok Ini,1
Lionel Messi Ungguli Cristiano Ronaldo dalam Rating Game FIFA 2020,0
Danilla Riyadi Berkali-kali Tampar Desta di Pretty Boys,0
"Romi Didakwa Terima Suap Rp 416,4 Juta",0
KPK Minta Hakim Tolak Permohonan PK Setya Novanto,1
Keluarga Akan Batasi Kunjungan Tamu Jenguk BJ Habibie,0
"Jadwal Bola Selasa Ini: Timnas, Liga 2, Kualifikasi Euro 2020",0
'Joker' Diprediksi Jadi Film dengan Pembukaan Terlaris Sepanjang Masa Meski Tuai Kontroversi,1
Jaman Now Nggak Punya JKN-KIS??  ,1
Inilah Destinasi Wisata yang Tercipta dari Meteor,1
Jokowi: Produk Mebel Bisa Manfaatkan Perang Dagang,0
Gubernur Jenderal Australia Berpidato dalam Bahasa Indonesia,0
"Senggol Nissan Juke, Pengendara Honda CBR Tewas Hantam Trotoar",0
"Suku Bunga Acuan BI Kembali Turun Jadi 5,25%",0
Pertamina Pastikan Kesiapan Pasokan Avtur BIJB Kertajati,0
"Tiga Bulan Nikah, Onadio Ronaldo Dikaruniai Anak Pertama Berwajah Ganteng",1
"Terkait Mayat Bayi Mengenaskan di Tangerang, Seorang Pria Ditangkap Polisi",0
Bawaslu Minta Parpol Buka Akses Rekrutmen Cakada,0
Delapan Jurus Jitu Genjot Industri Tekstil Nasional,1
"BTS Tandai Becky G Di Akun Twitter, Penggemar Heboh Curiga Kolaborasi",1
"Kepala Daerah di Area Karhutla Dilarang ke LN, Mendagri: Termasuk Presiden",0
PODCAST: Iuran BPJS Kesehatan Naik 100 Persen,0
"Proses Pemilihan Sempat Ricuh, La Nyalla Akhirnya Terpilih Jadi Ketua DPD RI 2019-2024",0
Capim Nawawi: Saya Tidak Akan Melobi seperti Saut Situmorang,1
"Demo Anti-Pemerintah Mencekam di Irak, 21 Orang Tewas",0
"Tak Terima Atas Pemberitaan yang Dianggap Menyudutkannya, Livi Zheng Mengadu ke Dewan Pers",0
Milenial Tak Boleh Meluputkan Peninggalan Sejarah,0
Menteri Susi Klaim Proses Perizinan di KKP Sudah Baik,0
"Jelang Laga Indonesia vs Thailand, Pelatih Akira Nishino Waspadai Tiga Pemain Timnas Garuda",1
"Beruntung, Tiga Fangirl Asal Indonesia Ini Diantar Ayah Yunhyeong iKON",1
"Sebelum Dipasarkan di Indonesia, Seluruh Kendaraan Wajib Lulus Uji di BPLJSKB Bekasi",1
"Pakai Ikat Kepala Khas Batak, Susi Minta Masyarakat dan Turis Diet Plastik ",0
Ini Prediksi Sri Mulyani soal RDG BI dan Ekonomi RI Kuartal III-2019,1
"Calya Sigra Facelift Meluncur, Sudah Ada Diskonnya",0
Ricky Martin dan Jwan Yosef Akhirnya Bagikan Wajah Cantik Anak Mereka di IG,0
Firli Bantah Bertemu Megawati Bahas Pencalonan Capim KPK,0
"Intip Tampilan Gaya Miley Cyrus Tanpa Bra, Bikin Netizen Gagal Fokus!",1
"Mau Lolos Liga Champions, MU Dituntut Menang Lawan Tim Gurem",1
"Begal vs Polisi Adu Tembak di Jalinsum, Mobil Polisi Dibawa Kabur",1
Curhatan 'Korban Bully' Pansel KPK di Depan Komisi III,0
Kepala BNPB Sebut Pejabat Daerah Kurang Peduli dengan Karhutla,0
"Perasaan Deddy Corbuzier Setelah Mualaf, Bebas dan Plong!",1
Pasokan Avtur ke Bandara Kertajati Jauh di Bawah Bandara Soekarno-Hatta,0
"Akhirnya... Besok Jokowi Turun, Temui Perwakilan Mahasiswa",1
"Terkini Dalang Rusuh Papua, 3 Langkah Terukur Polisi untuk Veronica Koman",1
Amber f(x) Cerita Soal Hubungan Asmara dan Mantan Kekasihnya,1
"7 Desa Jadi Cagar Budaya, Bupati Karanganyar Protes",1
PLN: Kami Sudah Memberikan Kompensasi Blackout Rp 800 M,0
Chef Arnold 'Minta' DPR Segera Sahkan RKUHP Gara-Gara Ini,1
Dubes Malaysia: Habibie Banyak Menyokong Malaysia,0
"Berawal Nekat, Gading Marten Terjun Dunia Fotografi",0
Fakta-Fakta Penyelenggaraan Ibadah Haji di Madinah,1
Polisi Tanjung Pinang Tangkap 3 Warga Pembakar Lahan,0
Tips Menjaga Kesehatan Kulit ala Catherine Wilson,1
Ibu Bayi yang Kaki-Tangannya Putus di Tangerang Serahkan Diri ke Polisi,0
Yuk Ketahui Alasan Mobil Presiden Jokowi Selalu Bercat Hitam,1
"Melayat ke Rumah Duka, Sandiaga Uno Ungkap Pesan BJ Habibie",1
SBY Jenguk Habibie di RSPAD,0
"Dibuka Melemah, IHSG Diperkirakan Menguat Pekan Ini",0
"Demo Mahasiswa Ricuh Hingga Telan Korban, Ini Analisis Badan Intelijen Negara",1
Penampilan Baru The Weeknd Mirip dengan Bruno Mars,0
Menteri Susi: Tak Ada Lagi Penangkapan Ikan Ilegal pada 2020   ,1
Van Dijk: Saya Tak Ingin Berduel dengan Firmino,1
Imigrasi Siap Layani Masyarakat Probolinggo dan Pasaman,0
Tes Kepribadian: Kamu Melihat Gambar Laki-laki atau Perempuan? Jawabanmu Mencerminkan Kondisi Jiwamu,1
"Diimbangi Praha 1-1, Conte Akui Inter Tampil Buruk",0
Ibu Fatir Akui Sempat Telepon Orang Tua yang Bully Anaknya: Merasa Bukan Cuma Anaknya yang Mukuli,0
Keluarga Gelar Tahlilan untuk BJ Habibie Selama 40 Hari,0
Anggota DPRD Jabar Gadai SK untuk Bayar Utang Kampanye hingga Beli Rumah,0
Bebby Fey Geram Sang Bunda Disebut Pura-Pura Sakit Hingga Beri 'Ancaman' Ini,1
"Jejak BJ Habibie di Jerman Sebelum Meninggal Dunia, Dijuluki Mr Crack",1
Bea Cukai Kudus Gagalkan Peredaran 280 Ribu Rokok Ilegal,0
"Petani Sragen Panen Padi 9,4 Ton per Ha Saat Kemarau",0
Fraksi Demokrat DPRD Bandung Benarkan Anggotanya Ditahan di Polresta Padang,0
Begini Caketum Hipmi Jawab Tantangan Revolusi Industri 4.0,1
"Salah Kaprah Tentang Lingerie, Kerap Dikaitan dengan Hal Negatif",1
"Sinopsis Drama RICH MAN Episode 14, Perubahan Suho EXO yang Lebih Baik",0
"Diduga Karena Sakit Hati, Seorang Bule Sebarkan Foto Tidur Dinar Candy",1
Berkencan di Usia 30? Ini Tips Penting yang Harus Dipahami,1
"Sidang Perdana Jefri Nichol, Tangan Diborgol hingga Terus Tertunduk",0
Kemenhub Minta Pengusaha Normalisasi Dump Truck Kelebihan Dimensi,0
"Beredar Ajakan Siswa Sekolah Untuk Demo #SurabayaMenggugat, Kepala Sekolah SMKN 2 Izinkan",1
Trump Sebut Perang dengan Iran sebagai Opsi Pamungkas,0
Revisi UU KPK Disebut Bikin Anggota DPR Kebal Hukum,0
"Terungkap, Gelandang MU Batal Pindah ke PSG Gara-Gara Neymar",1
Hino Dukung Investigasi Kecelakaan Maut di Cipularang,0
"Penuhi Kebutuhan Keluarga dari Hasil Ngamen, Noviana Dapat Beasiswa hingga Jadi Wisudawan Terbaik",1
Kronologi Barista Tikam Siswi SMK Bandung karena Cinta Ditolak,0
Bukan Ronaldo atau Messi Kolektor Penampilan Terbanyak di Liga Champions,1
Ronde IV Kejuaraan Terbuka Lintas Alam Gantolle Piala Telomoyo V 2019 Batal Karena Cuaca Buruk,0
Mnet Dihujat Usai Terungkap Peserta 'Queendom' Bayar Sendiri Semua Biaya Penampilan,1
"Mendagri: Otonomi Khusus 2021, Masih Lama",1
"Viral di Medsos - Diduga Berasap, Pesawat Mendarat Darurat dan Penumpang Berlari Selamatkan Diri",1
Resep Stik Sukun Gurih dan Renyah,0
"Viral Wartawan Rekam Tindakan Represif Aparat, Sikap Polisi Ini Jadi Sorotan",1
"44 Rumah Warga Rusak akibat Ledakan, Polda Jateng Tanggung Jawab",0
"MotoGP San Marino, Maverick Vinales Ingin Raih Podium Tertinggi ",0
Strategi Sri Mulyani Hadapi Ancaman Resesi: Countercylical,0
"Hubungan Messi-Barca Diisukan Memburuk, Begini Komentar Valverde",1
Ridwan Kamil Ajak Startup Digital Selesaikan Ketimpangan Antara Desa dan Kota,0
Alasan BJ Habibie Dijuluki Sebagai Mr Crack,1
Inilah Jadwal Wakil Indonesia di Hari Pertama China Open 2019,0
Kendaraan Penumpang Esemka Kantongi Tanda Pendaftaran Tipe,1
"Ketemu Marshanda, Raffi Ahmad Dibuat Salah Tingkah",1
"Selidiki Kasus 111 Buruh Keracunan, Polisi Periksa Pemilik Warung Makan",1
Berikut 5 Keunggulan Daihatsu Sigra,1
"3 Mantan Ibu Kota Indonesia, Salah Satunya di Bireun",1
Awkarin Ternyata Sempat Diremehkan Saat Mendadak Pesan 3 Ribu Nasi Kotak Untuk Pendemo ,1
Susunan Pemain dan Link Live Streaming Laga Timnas U-16 Vs Filipina,0
MRP Anggap Kepulangan Ratusan Mahasiswa Papua Seperti Musibah Baru,0
"Ekonomi Dunia Tak Ramah, Jokowi Ajak ASEAN Ambil Peluang",0
"Kondisi Terkini Kesehatan BJ Habibie, Tidak Bisa Berkomunikasi Meskipun Mendengar",1
"Di Saat Pasrah, Jodoh Datang Menawarkan Masa Depan Terindah",0
Google Docs Bakal Tampilkan Jumlah Kata saat Mengetik,0
"Jokowi: BJ Habibie, Ilmuwan Kelas Dunia dan Bapak Teknologi Indonesia",1
Bebby Fey Minta Rumah dan Mobil Mewah Sebagai Syarat Damai dengan Sang YouTuber Terkenal?,1
"Tanpa Kabar, Jeno dan Jaemin NCT Dream Diam-diam Kunjungi Indonesia",0
Sri Mulyani Sayangkan Bisnis Properti Tak Kunjung Bergairah,1
Jungkook BTS Takut Perempuan? Ini 15 Fakta Umum tentang 7 Member BTS yang Sering Disalahartikan,1
Menteri Basuki Beberkan Cara Cepat Atasi Karhutla di Riau,1
BNN Gresik Bekuk Pengedar Narkoba Jaringan Lapas Porong,0
"Bakal Seru, Kompas.com Gelar Acara Jejak Pendaki Semeru",1
"Sneaker Air Jordan 1 ""Zebra"", Bernuansa Nike Dunk ""Daktari""",0
Rich Brian dan NIKI Siap Tampil di Hadapan Publik Indonesia,0
"Nusuk Banget! ""Protes mulu, sudah ngapain aja kamu buat negara ini?""",1
"Pilih Cawagub DKI, Fraksi PSI Punya Kriteria Sendiri",1
"Ancam dengan Nilai, Pengajar Pesantren Cabuli 3 Muridnya",0
Bursa Transfer Liga 1: Daftar Lengkap Perpindahan Pemain 18 Klub,0
"Viral, Artis Indonesia Bernama Tiga Setia Gara Menangis karena Disiksa Suami di AS",1
Trase LRT Jabodebek Diusulkan Diperpanjang hingga ke Puncak,0
"Komponen Lamborghini Huracan Bekas Tabrakan Dijual Online, Minat?",1
"Keluar dari Grup WA Geng Menteri Ceria, Melaney Ricardo & Luna Maya Berantem?",1
Batan: PLTN Dapat Atasi Masalah Elektrifikasi di Kalbar,0
"Serangan Drone ke Saudi, Sri Mulyani Waspadai Kenaikan Harga Minyak",0
"Bukan Ketombe, Ikuti Tips Menghilangkan Rasa Gatal di Kulit Kepala",1
Berburu Mobil Idaman di Pameran Hot Deals Carnival 2019,1
Huawei Punya Solusi Supaya Layanan Google Bisa Terpasang di Mate 30,0
Sinergi Milenial Indonesia Bangun Kembali Masjid di Palu,0
JW Marriott Jakarta Kembali Gelar Cake Mixing Ceremony,0
Sopir Angkot Rasakan Jalanan Lebih Lengang Saat Perluasan Ganjil Genap,0
PPATK Larang Pegawai Rapat di Hotel,0
Stadion UNS Siap Jadi Venue Latihan Tim Piala Dunia U-20,0
"Viral Pemuda Ditangkap Karena Bawa Bendera Saat Demo, Polisi Jelaskan Alasannya",1
"Hasil Tes Keluar, Kim Kardashian Positif Lupus",0
Siapa dan Agenda Apa di Balik Polemik antara KPAI dan Audisi PB Djarum?,1
5 Rekor di Liga Inggris yang Mungkin Takkan Terpecahkan,1
Vivo V17 Pro Bakal Dirilis di Indonesia Senin Depan,0
Produk Halal Indonesia Masih Tertinggal dengan Negara Tetangga,0
Pembangunan Pertanian Sukses dengan Melejitnya Ekspor,0
Tradisi Unik 10 Muharram di Nunukan: Beli Perkakas Dapur,0
Panglima Tinjau Jembatan Holtekamp yang Akan Diresmikan Presiden Jokowi,0
"Total, Jumlah Tersangka Rusuh di Papua Ada 87 Orang",0
Empat Wilayah di Pulau Jawa Belum Implementasi KIA,0
"Nekat Hindari Mobil, Motor Pria Ini Jadi Terbelah Dua, Kasihan tapi Bikin Ngakak!",1
"Pocong yang Satu Ini Tidak Seram, Bisa Dimakan dan Warna-warni",1
"Anggota DPRD Banten Ramai-ramai Gadai SK, Pimpinan: Itu Ranah Pribadi",0
"4 Orang Tewas dalam Kecelakaan Maut di Tol Pejagan-Pemalang, Sopir dan Penumpang Ambulans",1
Tanya Tekno: Apa Bisa Pasang Dongle dan Perangkat Beda Frekuensi?,1
"Habibie Wafat, Pemerintah Tetapkan Hari Berkabung Nasional",0
Ini Kata Khabib Soal Kemungkinan Tarung Menghadapi Ferguson,1
Rudy Agustian Nantikan Bintang Baru One Championship dari Indonesia,0
Doa Para Tokoh dan Kesehatan BJ Habibie yang Mulai Stabil,0
Pinggang Semut Lisa BLACKPINK Bikin Ngeri Saking Kecilnya,1
"Sinopsis Sinetron 'CINTA BUTA' Episode 89 Tayang Kamis, 18 April 2019",0
Pertamina Edukasi Siswa Soal Keselamatan Berkendara dan Titik Buta Mobil Tangki,0
Mau Jadi Chef Profesional? Yuda Bustara: Tidak Harus Sekolah Kuliner Formal Kok!,1
"Jadi Gemuk Punya Double Chin, Jessica Mila Nyaris Tak Bisa Dikenali",1
Penerobos Jalur TransJakarta Bakal Tertangkap Kamera E-TLE,0
"Coba Racuni Bayi Majikan, PRT Indonesia Dipenjara 3 Tahun di Singapura",0
"12 Transformasi Millendaru, Dari Cowok Cantik Berdada Bidang - Doyan Bikinian",1
Hari Ini Romahurmuziy Jalani Sidang Dakwaan Jual Beli Jabatan,0
"Simak 8 Tips Ini Untuk Menggunakan Sheet Mask dengan Benar, Biar Hasilnya Lebih Maksimal",1
"Oknum Kepsek & Guru TK Berduaan Malam Hari Digerebek, Ngakunya Curhat Tapi Lampu Ruang Sekolah Mati",1
"Interaksi Lee Seung Gi dengan Anak-Anak Curi Fokus, 'Little Forest' Dianggap Program Penyembuhan",1
ITA 2019: Luna Maya Akhirnya Minta Maaf Usai Ramai Dikritik Salah Sebut Nama NCT 127,1
"Atasi Karhutla, Pertamina Siapkan 4.000 Liter Avtur untuk Helikoper Water Bombing",0
BCL Kirim Anggrek Putih Untuk Habibie,0
Ini Daftar Juara Piala Dunia Basket FIBA dari Tahun ke Tahun,1
12 Pemimpin Muda Studi Banding ke Australia,0
"Wilayah Jakbar Tertinggi Pelanggar Ganjil Genap Hari Pertama, Ini Alasannya...",1
"Mulan Jameela Cs Ditetapkan Jadi Anggota DPR, Ini Penjelasan Gerindra",1
"PB Djarum Hentikan Audisi, Mohammad Ahsan Ingin Pihak yang Melarang Memberikan Solusi",0
Cita Citata Tuai Berbagai Komentar Usai Curhat Panjang Tak Terima Difitnah Sombong Oleh Penggemar,1
"Jelajahi Indonesia Selama 90 Hari, Kevin Hendrawan Hanya Membawa 20 Baju",0
"Kadernya Tewas Saat Berdemo di Kendari, IMM Kecam Keras Tindakan Represif",0
"Permudah Masyarakat Melayat BJ Habibie, Ganjil Genap di 3 Jalan Ini Tak Berlaku",1
"Demo Mahasiswa Rusuh Di Indonesia, AS Dan Australia Minta Warga Negaranya Waspada ",0
"Ada Suporter Wanita Bakar Diri, Kapten Timnas Iran Merasa Malu",1
"Diomeli Sutradara hingga Diusir dari Proyek Film, Priyanka Chopra Ungkap Kisah Pilunya di Awal Karir",1
Terduga Pengeroyokan dalam Kericuhan Mubeslub MKGR di Hotel Sultan Dilaporkan ke Polisi,0
Komentar Veronica Tentang Rekening | Video Ledakan di Mako Brimob,0
5 Bukti Cinta Sahabat kepada Rasul: Berebut Air Hingga Jubah,1
"Jaga Keamanan Laut dari Terorisme, Susi Gandeng BNPT",0
Kebakaran Hutan Paksa Ratusan Warga Australia Mengungsi,0
"Kisruh PB Djarum vs KPAI, Tolak Belakang Industri Rokok dan Olahraga",0
David Price Hipnotis Derek Chisora Jadi Selemah Kucing,1
Wulan Guritno Beri Izin Shaloom Razade Nikah Muda Tapi Ajukan Syarat Khusus Ini,1
"Kekuatan IHSG Belum Berakhir, Cermati Saham Pilihan Hari Ini",1
Via Vallen Hadiahkan Kue Tart Berisi Uang Jutaan Rupiah di Ulang Tahun Ibunya ke-45,0
"Calya-Sigra Facelift Siap Meluncur, Simak Harga Bekasnya Sekarang",1
"Ruben Onsu Ulang Tahun, Ini 16 Transformasinya dari Tembem Abis - Segar Awet Muda",1
Trump Pecat Penasihat Keamanan AS,0
Etika Penelitian,1
Menengok Kondisi Tepi Barat yang Ingin dicaplok Netanyahu,0
Kementan Kawal Penyaluran Pupuk Bersubsidi,0
"Tak Wajibkan Peserta Audisi Kenakan Logo, PB Djarum Diapresiasi",0
Polda Metro Tangkap Lima Komplotan Curanmor dalam Tiga Bulan Terakhir,1
Sinyal Jokowi akan Terbitkan Surpres Revisi UU KPK,0
"Kena Kasus Narkoba, Jefri Nichol Merasa Bersalah Ke Ellyas Pical",1
"Tarik Investasi, Urus IMB Bisa Lewat Online",0
Wiranto Bicarakan Permasalahan Papua Saat Temui Eks Menlu Fiji,0
BJ Habibie Pernah Terbitkan Inpres Hapus Diskriminasi Tionghoa,0
Veronica Koman Terdeteksi Berada di Australia,0
3 Fraksi di DPR Beda Sikap Soal Revisi UU KPK,0
"Dhea Imut Setuju Dengan Aksi Demo Mahasiswa, Sahila Hisyam Malah Ngaku Terganggu",1
"Korea Drama Awards 2019: Kim Ji Won dan Yoo In Na Saingan, Ini Daftar Lengkap Nominasinya",1
"Putri Ahok Lulus SMA, Foto Wisudanya Bareng Veronica Tan Jadi Sorotan",0
"Laudya Cynthia Bella Diterpa Isu Keretakan Rumah Tangga, Mantan Istri Emran Buka Suara",1
Murid Rossi dan Pembalap Keturunan Indonesia Satukan Kekuatan di Sepang 8 Hours,1
Denda Paksa Pelanggar K3 di Kota Bandung ,0
"Despacito dan Senorita Booming, Novita Dewi Nyanyikan Lagu Bernuansa Latin",1
Innalillahi... Presiden Ketiga BJ Habibie Wafat,1
"Berakhir Bahagia, Iis Dahlia Terima Pengganti Uang yang Hilang di London",1
Penampilan Ganteng di Event Chanel Bikin Lee Dong Wook Dapat Julukan Vampir Hingga Pangeran,1
"CPNS 2019 Segera Buka, Ini 4 Instansi Buka Formasi SMA/Sederajat di 2018, Ada Sampai 2.000 Orang",1
Kementerian ATR Berkukuh RUU Pertanahan Segera Disahkan,0
Lukaku Diprediksi Bakal Lebih Tajam dari Ronaldo,1
Barisan Relawan Jokowi Sebut Revisi UU KPK Sudah Tepat,0
"Kecanduan Memandang Ainun, BJ Habibie Anggap Ini True Love",0
Demokrat Tegaskan Sebagai Partai Penyeimbang ,0
"Pasca Serangan Kilang Minyak, AS Keluarkan Imbauan Perjalanan ke Saudi",0
"KPK Kirim Surat ke DPR, Minta Dilibatkan Bahas Revisi UU",0
Anggota Parlemen Jerman 'Usir' Tentara AS,0
Inspirasi Islam! Kisah Wasit Perempuan Berhijab Pertama di Sepakbola Inggris,1
"Mengaku Ditiduri YouTubers Terkenal, Bebby Fey Sebut Punya 105 Lembar Bukti",1
"Irlandia Utara Vs Jerman, Der Panzer Taklukkan Tuan Rumah",0
Nao Hibino Tambah Koleksi Trofi WTA Ikuti Jejak Legenda Jepang,0
"Cegah Timbulnya Jerawat, Perlukah Serum untuk Perawatan Kulit Berminyak?",1
Mourinho: Trio Bomber Arsenal Mengerikan,1
"PDB Sektor Peternakan Tahun 2018 Mencapai Rp231,71 Triliun",0
Xiumin EXO Ungkap Bisa Adaptasi di Kamp Militer Berkat Onew SHINee,1
"BJ Habibie Meninggal, Pemerintah Imbau Kibarkan Bendera Setengah Tiang Hingga 14 September 2019",0
Jonah Hill Dilirik Perankan Musuh Robert Pattinson di 'The Batman',1
"Tertinggi di Serie A, Gaji Ronaldo Hampir 4 Kali De Ligt",0
"Kondisi Terbaru Ani Yudhoyono di RS, Wajah Berubah Drastis",0
Dirjen PAS Imbau Jajarannya Lakukan Pengecekan Hepatitis C,1
PM Inggris Boris Johnson Samakan Dirinya dengan Hulk,1
Trump Tolak Kedatangan Pengungsi Korban Badai dari Bahama,0
Menteri Susi Minta Bank Beri Bunga Rendah ke UMKM Sektor Perikanan,0
Tidur Siang 1-2 Kali Seminggu Kurangi Kemungkinan Serangan Jantung,1
"Jessica Iskandar Umrahkan Asisten Pribadi, Titip Doa Mengharukan Ini",1
Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,0
"Imam Nahrawi Tersangka, Jokowi: Hati-hati Gunakan Anggaran",0
"La Nyalla Bikin Geger Usai Terpilih Jadi Ketua DPD, Ini Alasannya",1
RUU Pertanahan Dinilai Tak Sesuai dengan Semangat Reforma Agraria,0
Berapa Banyak Buah Pisang Sebaiknya Dimakan Per Hari?,1
Costa: Bermain dengan Messi-Suarez adalah Mimpi Griezmann,0
Cerita Demi Moore Atasi Keterpurukan setelah Bercerai,1
"Di Hadapan PBB, Pakistan Peringatkan Ancaman Genosida di Kashmir",0
Saatnya Melahirkan Generasi yang Gemar Membaca,1
Lereng Gunung Agung Kembali Terbakar,0
Jokowi Ajak Seluruh Masyarakat Indonesia Doakan BJ Habibie,0
"Rilis Poster 'SI DOEL THE MOVIE 2', Rano Karno Akui Produksi di Indonesia Lebih Mahal",0
"BJ Habibie Meninggal Dunia, Melanie Subono: Sampai Jumpa di Keabadian",1
"Tinggalkan Google, Wanita Ini Ungkap Rahasia Robot Militer Otonom",1
Mobil Pikap Terbakar Setelah Isi BBM di SPBU,0
Rumah Masa Kecil BJ Habibie di Parepare Dijual 4.000 Dui Labba,0
"Beredar Isu Habibie Meninggal, Keluarga: Hoax",0
Dian Sastrowardoyo Pengen Nangis Jalani Persiapan New York Marathon,0
Tak Jadi Anak Emas Jokowi. Begini Tanggapan Kaesang Pangarep,1
Peletakkan Batu Pertama RS Indonesia-Hebron akan Dimulai,0
Polisi Ancam Keluarkan Red Notice untuk Veronica Koman,0
"Hingga Tutup Usia, Para Profesor Begawan Hukum Ini Tak Lihat RUU KUHP Disahkan",0
Kapolda Metro Beri Beasiswa untuk Polisi yang Bantu Nenek Gendong Mayat Cucu di Cilincing,1
"Google Tambah Fitur di Maps, Bantu Pecandu Narkoba Pulih",0
"Teknologi 4.0 dalam Desain Furnitur, Solusi Ciptakan Kenyamanan Sesuai Bujet",0
Persebaya Surabaya Tunggu Pemain Timnas Indonesia,0
5 Rekomendasi KEIN untuk Pemerintahan Jokowi-Ma'ruf Amin,1
"Nagita Ngupil Cantik Tutupi Dompet 40 Juta Usai Dikontrak Miliaran, Ria Ricis Auto Sungkem",1
"Tiket Pesawat Murah ke Penang, Malaysia Mulai dari Rp 500 Ribuan",1
"DPR Tak Kunjung Sahkan RUU P-KS, Komnas Perempuan: Tak Iba Pada Korban",0
"Mesin Kapal Mati, 5 Wisatawan asal Perancis Terdampar di Pulau Buro, Aceh",1
Kurs Rupiah Tergelincir di Awal Sesi Iringi Lompatan Dolar AS,0
"Per Senin, Polisi Tetapkan 189 Tersangka Karhutla di Sumatera dan Kalimantan",0
"Tak Mampu Bertahan di Zona Hijau, IHSG Ditutup Melemah ke 6.342,17",0
"Meski Dapat Poin, Lorenzo Tetap Kecewa dengan Hasil di Misano",1
"Ikut Berdukacita, Borneo FC Beri Dispensasi Cucu BJ Habibie untuk Hadiri Pemakaman",0
Bedah Daftar Pemasok Komponen Esemka Bima,0
"Terungkap, Video Mesum Sumedang Dibuat Setelah 6 Bulan Selingkuh, Dibuat Sejak Agustus",1
Lovelyz Kembali Dicibir Usai Tanggapi Kritikan Soal Penampilan Cover di 'Queendom',1
"Alasan Tak Boleh Menyebut Anak Gemuk, Ini Kata Peneliti",1
Bastoni Yakin Inter Milan Berjaya di Bawah Asuhan Conte,0
"Gegara Potong Kabel, Anies Disomasi Apjatel",0
"Bakti Mertua, Program Pelabuhan Tanjung Priok Ramah Difabel",0
Shandy Aulia Pamer Baby Bump Tampil dengan Bikini hingga Dress Transparan,1
Sambutan Meriah untuk Film Gundala di TIFF 2019,0
Bea Cukai Dumai Amankan Ribuan Ekor Belangkas Mati dalam Boks Fiber,0
Amir Khan vs Kell Brook? Hearn: Dia Lapar Ingin Meng-KO Tuan Khan,0
Polisi: Silakan Veronica Koman Lakukan Upaya Hukum,0
Istana Kepresidenan Akan Dibangun di Papua Mulai Tahun Depan,1
"Borong 5 Gol buat Timnas U-16, Ini Kata Marselino Ferdinan",1
"Trotoar Tak Lazim di Tengah Jalan, Wali Kota Jaktim: Itu Wewenang Pusat",0
"Resmikan Gerakan Indonesia Bersih di Bekasi, Iriana Jokowi Singgung Sampah di Kali Bahagia",0
"Grup Keuangan Korsel Guyur Rp350,55 Miliar ke Indonesia ",0
Klarifikasi Polisi Soal Pendemo Dikeroyok Anggota Brimob: Mereka Bukan Mahasiswa,1
"Bus Transjakarta Hantam Separator di Jakarta Barat, Lalu Lintas Tersendat",0
Matic Tak Terganggu dengan Keberadaan Pemain Muda di Man United,0
"Gunung Slamet Terbakar, Puluhan Petugas Berjibaku Melawan Api",0
Hasil Liga Champions: Skor Lengkap Laga Kamis Dinihari,0
"Ngaku Keguguran Pasca-plesiran ke Gurun Sahara, Lucinta Luna Ditemani Abash Lakukan USG: Anak Siapa?",1
"Berkat Joko Anwar, Christine Hakim Mau Main Film Horor",1
Ustaz Yusuf Mansur: Mentan Sosok Peduli Umat,0
"Kim Heechul ""Super Junior"", Kecanduan Manicure Sejak 14 Tahun Terakhir",0
"Revisi UU KPK Kelar, Begini Ngebutnya DPR dan Pemerintah",1
"Atas Perintah Jokowi : Rektor dan Dosen yang Mahasiswanya Demo, Akan Kena Sanksi",0
Samad Berharap Presiden Hentikan Upaya DPR Rivisi UU KPK,0
"Hasil Klasemen MotoGP, Marquez Semakin Menjauh",0
Link Streaming Timnas Indonesia Vs Timnas Thailand,0
"Insiden di Perbatasan, Pakistan Panggil Diplomat Afghanistan dan India",0
Mahfud MD: Presiden Perlu Panggil Pimpinan KPK untuk Diskusi,0
Saksi Sebut Jefri Nichol Diberi Ganja oleh Temannya,0
Bottas Optimis Mercedes Lebih Baik dari Ferrari di F1 GP Singapura 2019,0
PBB dan OKI Minta India Akhiri Pelanggaran HAM di Kashmir,0
"Viral Kecelakaan Bus Mira Nganjuk-Madiun, Korban Selamat Buronan Narkoba, Sudah Ditahan Polisi",1
"Lepas Kepergian Habibie, Warga Padati TMP Kalibata",0
Inilah Jadwal Semifinal Piala Dunia Basket FIBA 2019,1
Jalan yang Dibangun Proyek Bendungan Lausimeme Buka Akses untuk Masyarakat Sekitar,0
Kaki Super Panjang Jang Won Young IZ*ONE Bikin Melongo Hampir Setinggi Bahu Pria Ini,1
"Pendarahan, Irish Bella Terindikasi Infeksi Saluran Kemih",0
Desa di Bali Raup Pendapatan Rp 50 Miliar | Lowongan Kerja Bank Indonesia,0
Fahri Hamzah: BJ Habibie Layak Dapat Nobel,0
Desa di Bali Ini Denda Rp 1 Juta Pendaki Gunung Agung,1
